ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
,,10291,58957,1178788,,36803,,,384,23,7.05,11.06,9.4,,,,,,,10.81,,
2451880,41637,5413,62143,1791883,1623,37763,4,149,385,33,51.9,89.78,20.64,0,681.12,1712.7,2962.74,27.24,0,681.12,708.36,-1031.58
2451880,41637,6673,62143,1791883,1623,37763,4,9,385,29,9.81,16.48,8.73,0,253.17,284.49,477.92,10.12,0,253.17,263.29,-31.32
,,14678,62143,,1623,,4,182,385,,,80.69,64.55,,,,,,0,3743.9,4043.41,1143.76
2451880,41637,13637,62143,1791883,1623,37763,4,192,385,19,78.71,116.49,27.95,0,531.05,1495.49,2213.31,26.55,0,531.05,557.6,-964.44
2451880,41637,17987,62143,1791883,1623,37763,4,213,385,52,90.99,93.71,86.21,0,4482.92,4731.48,4872.92,224.14,0,4482.92,4707.06,-248.56
2451880,41637,15169,62143,1791883,1623,37763,4,181,385,95,77.32,142.26,119.49,8627.17,11351.55,7345.4,13514.7,190.7,8627.17,2724.38,2915.08,-4621.02
2451880,41637,11336,62143,1791883,1623,37763,4,296,385,73,59.4,59.99,0,0,0,4336.2,4379.27,0,0,0,0,-4336.2
2451880,41637,8105,62143,1791883,1623,37763,4,189,385,38,95.07,128.34,120.63,0,4583.94,3612.66,4876.92,366.71,0,4583.94,4950.65,971.28
2451880,41637,16196,62143,1791883,1623,37763,4,162,385,35,30.01,45.01,10.8,98.28,378,1050.35,1575.35,11.18,98.28,279.72,290.9,-770.63
2451880,41637,5570,62143,1791883,1623,37763,4,78,385,37,45.02,77.88,6.23,0,230.51,1665.74,2881.56,18.44,0,230.51,248.95,-1435.23
2451880,41637,11923,62143,1791883,1623,37763,4,92,385,16,87.6,174.32,73.21,0,1171.36,1401.6,2789.12,58.56,0,1171.36,1229.92,-230.24
2451880,41637,9047,62143,1791883,1623,37763,4,223,385,61,10.23,11.86,8.06,0,491.66,624.03,723.46,34.41,0,491.66,526.07,-132.37
2451880,41637,4693,62143,1791883,1623,37763,4,28,385,88,71.17,85.4,18.78,0,1652.64,6262.96,7515.2,49.57,0,1652.64,1702.21,-4610.32
2451880,41637,16459,62143,1791883,1623,37763,4,80,385,50,56.38,91.89,60.64,0,3032,2819,4594.5,212.24,0,3032,3244.24,213
2451880,41637,8579,62143,1791883,1623,37763,4,286,385,70,27.74,47.99,26.87,601.88,1880.9,1941.8,3359.3,102.32,601.88,1279.02,1381.34,-662.78
2451880,41637,10909,62143,1791883,1623,37763,4,165,385,43,70.56,110.77,3.32,0,142.76,3034.08,4763.11,1.42,0,142.76,144.18,-2891.32
2452191,44081,11347,22927,1536310,2846,36629,2,42,386,22,96.09,167.19,43.46,0,956.12,2113.98,3678.18,57.36,0,956.12,1013.48,-1157.86
2452191,44081,9035,22927,1536310,2846,36629,2,260,386,34,61.41,66.32,35.81,0,1217.54,2087.94,2254.88,109.57,0,1217.54,1327.11,-870.4
2452191,44081,15189,22927,1536310,2846,36629,2,170,386,48,85.66,92.51,46.25,0,2220,4111.68,4440.48,44.4,0,2220,2264.4,-1891.68
,,4783,,1536310,2846,,,,386,66,,131.08,,0,1297.56,,,,,1297.56,,
2452191,44081,1275,22927,1536310,2846,36629,2,155,386,92,52.65,74.76,27.66,0,2544.72,4843.8,6877.92,203.57,0,2544.72,2748.29,-2299.08
2452191,44081,13965,22927,1536310,2846,36629,2,173,386,12,47.03,50.32,39.75,0,477,564.36,603.84,0,0,477,477,-87.36
2452191,44081,11815,22927,1536310,2846,36629,2,206,386,82,89.79,126.6,29.11,190.96,2387.02,7362.78,10381.2,21.96,190.96,2196.06,2218.02,-5166.72
2452191,44081,3839,22927,1536310,2846,36629,2,132,386,47,49.79,49.79,8.46,0,397.62,2340.13,2340.13,3.97,0,397.62,401.59,-1942.51
2451086,61509,11240,58602,214750,1298,41046,10,204,387,62,23.8,24.03,10.09,0,625.58,1475.6,1489.86,12.51,0,625.58,638.09,-850.02
2451086,61509,13916,58602,214750,1298,41046,10,266,387,74,79.83,96.59,73.4,0,5431.6,5907.42,7147.66,217.26,0,5431.6,5648.86,-475.82
2451086,61509,13148,58602,214750,1298,41046,10,292,387,70,18.9,27.97,10.62,0,743.4,1323,1957.9,14.86,0,743.4,758.26,-579.6
2451086,61509,3152,58602,214750,1298,41046,10,45,387,38,3.43,3.87,1.5,33.06,57,130.34,147.06,1.19,33.06,23.94,25.13,-106.4
,61509,11582,58602,214750,,41046,10,,387,,,,36.77,0,,2575.8,,,0,,,
2451086,61509,3649,58602,214750,1298,41046,10,137,387,46,51.63,84.67,27.94,0,1285.24,2374.98,3894.82,12.85,0,1285.24,1298.09,-1089.74
2451086,61509,12913,58602,214750,1298,41046,10,270,387,35,63.71,70.08,5.6,121.52,196,2229.85,2452.8,6.7,121.52,74.48,81.18,-2155.37
2451086,61509,4502,58602,214750,1298,41046,10,110,387,25,84.23,90.96,44.57,0,1114.25,2105.75,2274,100.28,0,1114.25,1214.53,-991.5
2451086,61509,1687,58602,214750,1298,41046,10,297,387,32,32.95,62.27,7.47,0,239.04,1054.4,1992.64,4.78,0,239.04,243.82,-815.36
2451086,61509,8200,58602,214750,1298,41046,10,134,387,49,92.16,148.37,114.24,0,5597.76,4515.84,7270.13,111.95,0,5597.76,5709.71,1081.92
2451086,61509,5704,58602,214750,1298,41046,10,300,387,60,88.37,88.37,14.13,0,847.8,5302.2,5302.2,59.34,0,847.8,907.14,-4454.4
2451086,61509,2018,58602,214750,1298,41046,10,106,387,58,47.89,85.72,43.71,0,2535.18,2777.62,4971.76,228.16,0,2535.18,2763.34,-242.44
2452400,59292,8193,79936,791007,4031,255,7,26,388,30,43.97,43.97,5.71,0,171.3,1319.1,1319.1,8.56,0,171.3,179.86,-1147.8
2452400,59292,2262,79936,791007,4031,255,7,206,388,31,28.75,30.18,0.9,16.74,27.9,891.25,935.58,0.89,16.74,11.16,12.05,-880.09
2452400,59292,6408,79936,791007,4031,255,7,282,388,32,44.93,79.07,29.25,0,936,1437.76,2530.24,56.16,0,936,992.16,-501.76
2452400,59292,11292,79936,791007,4031,255,7,103,388,49,62.37,89.18,75.8,0,3714.2,3056.13,4369.82,259.99,0,3714.2,3974.19,658.07
2452400,59292,13722,79936,791007,4031,255,7,125,388,54,95.7,135.89,116.86,0,6310.44,5167.8,7338.06,189.31,0,6310.44,6499.75,1142.64
2452400,59292,2047,79936,791007,4031,255,7,82,388,73,13.38,24.75,12.12,0,884.76,976.74,1806.75,35.39,0,884.76,920.15,-91.98
2452400,59292,5622,,791007,4031,,7,,388,46,,,,0,3477.14,,,312.94,0,,,-505.54
2452400,59292,14985,79936,791007,4031,255,7,164,388,73,98.07,155.93,60.81,0,4439.13,7159.11,11382.89,221.95,0,4439.13,4661.08,-2719.98
2452400,59292,17178,79936,791007,4031,255,7,61,388,80,48.38,53.21,50.01,1880.37,4000.8,3870.4,4256.8,42.4,1880.37,2120.43,2162.83,-1749.97
2451894,58377,12368,61442,4037,5032,30827,8,121,389,68,89.15,97.17,78.7,0,5351.6,6062.2,6607.56,160.54,0,5351.6,5512.14,-710.6
2451894,58377,14953,61442,4037,5032,30827,8,232,389,40,15.99,20.94,3.97,0,158.8,639.6,837.6,4.76,0,158.8,163.56,-480.8
2451894,58377,3643,61442,4037,5032,30827,8,242,389,50,54.57,92.22,4.61,129.08,230.5,2728.5,4611,6.08,129.08,101.42,107.5,-2627.08
2451894,58377,3833,61442,4037,5032,30827,8,250,389,61,86.39,162.41,1.62,0,98.82,5269.79,9907.01,0,0,98.82,98.82,-5170.97
2451894,58377,6391,61442,4037,5032,30827,8,93,389,71,76.02,76.78,7.67,0,544.57,5397.42,5451.38,27.22,0,544.57,571.79,-4852.85
2451894,58377,11270,61442,4037,5032,30827,8,236,389,54,33.47,51.2,11.26,0,608.04,1807.38,2764.8,42.56,0,608.04,650.6,-1199.34
2451894,58377,1001,61442,4037,5032,30827,8,143,389,3,9.4,11.75,8.57,0,25.71,28.2,35.25,1.02,0,25.71,26.73,-2.49
2451894,58377,11221,61442,4037,5032,30827,8,255,389,55,42.04,81.55,24.46,0,1345.3,2312.2,4485.25,0,0,1345.3,1345.3,-966.9
2451171,,14534,,1232840,,48390,8,,390,,,3.69,,,3.96,,,,1.34,2.62,2.62,-11.96
,,2492,,,,48390,,119,390,,91.9,,18.28,0,1681.76,,16824.96,151.35,0,,1833.11,
2451171,42294,13549,80465,1232840,4415,48390,8,276,390,98,97.17,132.15,13.21,0,1294.58,9522.66,12950.7,38.83,0,1294.58,1333.41,-8228.08
2451171,42294,16826,80465,1232840,4415,48390,8,222,390,52,86.55,134.15,40.24,0,2092.48,4500.6,6975.8,20.92,0,2092.48,2113.4,-2408.12
2451171,42294,7312,80465,1232840,4415,48390,8,102,390,29,79.9,146.21,128.66,1082.03,3731.14,2317.1,4240.09,158.94,1082.03,2649.11,2808.05,332.01
2451171,42294,6688,80465,1232840,4415,48390,8,37,390,92,27.1,51.76,39.85,1979.74,3666.2,2493.2,4761.92,33.72,1979.74,1686.46,1720.18,-806.74
2451171,42294,6392,80465,1232840,4415,48390,8,1,390,62,84.58,167.46,1.67,0,103.54,5243.96,10382.52,2.07,0,103.54,105.61,-5140.42
2451171,42294,9913,80465,1232840,4415,48390,8,136,390,40,23.31,43.12,31.9,0,1276,932.4,1724.8,51.04,0,1276,1327.04,343.6
2451171,42294,1183,80465,1232840,4415,48390,8,283,390,7,50.63,83.03,82.19,0,575.33,354.41,581.21,5.75,0,575.33,581.08,220.92
2451171,42294,6571,80465,1232840,4415,48390,8,273,390,75,60.47,75.58,10.58,0,793.5,4535.25,5668.5,23.8,0,793.5,817.3,-3741.75
2451171,42294,4495,80465,1232840,4415,48390,8,116,390,80,61.12,105.12,31.53,0,2522.4,4889.6,8409.6,227.01,0,2522.4,2749.41,-2367.2
2451990,61951,12797,30804,163593,5182,27218,4,45,391,16,9.98,12.47,7.6,0,121.6,159.68,199.52,4.86,0,121.6,126.46,-38.08
2451990,61951,5617,30804,163593,5182,27218,4,31,391,97,26.52,47.73,19.56,0,1897.32,2572.44,4629.81,113.83,0,1897.32,2011.15,-675.12
2451990,,15247,30804,,5182,27218,,80,391,,,19.94,,,17.91,,179.46,,0,,18.26,-100.98
2451990,61951,13137,30804,163593,5182,27218,4,299,391,1,32.92,37.52,28.89,2.6,28.89,32.92,37.52,2.1,2.6,26.29,28.39,-6.63
2451990,61951,10867,30804,163593,5182,27218,4,139,391,6,98.98,193.01,55.97,0,335.82,593.88,1158.06,10.07,0,335.82,345.89,-258.06
2451990,61951,17569,30804,163593,5182,27218,4,47,391,68,65.67,130.68,45.73,2767.57,3109.64,4465.56,8886.24,30.78,2767.57,342.07,372.85,-4123.49
2451990,61951,7263,30804,163593,5182,27218,4,226,391,94,26.76,51.37,6.67,0,626.98,2515.44,4828.78,43.88,0,626.98,670.86,-1888.46
2451990,61951,8233,30804,163593,5182,27218,4,62,391,79,34.62,42.92,14.16,0,1118.64,2734.98,3390.68,44.74,0,1118.64,1163.38,-1616.34
2451990,61951,271,30804,163593,5182,27218,4,246,391,26,70.26,107.49,21.49,0,558.74,1826.76,2794.74,0,0,558.74,558.74,-1268.02
2451990,61951,16591,30804,163593,5182,27218,4,275,391,96,87.35,95.21,31.41,0,3015.36,8385.6,9140.16,60.3,0,3015.36,3075.66,-5370.24
2451990,61951,17511,30804,163593,5182,27218,4,234,391,20,50.36,88.13,58.16,0,1163.2,1007.2,1762.6,34.89,0,1163.2,1198.09,156
2451990,61951,2621,30804,163593,5182,27218,4,263,391,78,41.26,42.91,8.15,0,635.7,3218.28,3346.98,12.71,0,635.7,648.41,-2582.58
2452189,73981,5467,83449,599641,3033,20825,4,197,392,20,9.21,15.19,1.06,0,21.2,184.2,303.8,1.69,0,21.2,22.89,-163
2452189,73981,8817,83449,599641,3033,20825,4,2,392,58,57.42,103.93,9.35,0,542.3,3330.36,6027.94,10.84,0,542.3,553.14,-2788.06
2452189,73981,7029,83449,599641,3033,20825,4,19,392,26,48.44,53.76,12.9,0,335.4,1259.44,1397.76,3.35,0,335.4,338.75,-924.04
2452189,73981,2155,83449,599641,3033,20825,4,289,392,12,14.31,16.17,11.8,120.36,141.6,171.72,194.04,1.69,120.36,21.24,22.93,-150.48
2452189,73981,15389,83449,599641,3033,20825,4,6,392,35,20.06,38.11,31.63,0,1107.05,702.1,1333.85,99.63,0,1107.05,1206.68,404.95
2452189,73981,6265,83449,599641,3033,20825,4,39,392,33,20.33,20.53,1.43,0,47.19,670.89,677.49,0.94,0,47.19,48.13,-623.7
2452189,73981,13073,83449,599641,3033,20825,4,198,392,4,2.53,3.23,2.61,0,10.44,10.12,12.92,0.31,0,10.44,10.75,0.32
2452189,73981,4467,83449,599641,3033,20825,4,108,392,15,5.54,7.86,1.02,0,15.3,83.1,117.9,0.45,0,15.3,15.75,-67.8
,73981,7679,83449,599641,,20825,,,392,,,126.42,,,,,10492.86,,0,,,3036.14
2452189,73981,14279,83449,599641,3033,20825,4,39,392,51,61.35,66.25,36.43,836.06,1857.93,3128.85,3378.75,40.87,836.06,1021.87,1062.74,-2106.98
2452418,29815,5910,66639,283745,498,22004,4,79,393,24,37.4,40.01,34.8,175.39,835.2,897.6,960.24,52.78,175.39,659.81,712.59,-237.79
2452418,29815,12006,66639,283745,498,22004,4,262,393,44,89.74,156.14,18.73,0,824.12,3948.56,6870.16,8.24,0,824.12,832.36,-3124.44
2452418,29815,79,66639,283745,498,22004,4,262,393,2,83.8,159.22,119.41,0,238.82,167.6,318.44,11.94,0,238.82,250.76,71.22
2452418,29815,4638,66639,283745,498,22004,4,165,393,54,75.6,94.5,86.94,0,4694.76,4082.4,5103,234.73,0,4694.76,4929.49,612.36
2452418,29815,7242,66639,283745,498,22004,4,72,393,12,9.27,13.71,11.1,0,133.2,111.24,164.52,6.66,0,133.2,139.86,21.96
2452418,29815,11257,66639,283745,498,22004,4,234,393,81,62.45,81.8,23.72,0,1921.32,5058.45,6625.8,0,0,1921.32,1921.32,-3137.13
,29815,12397,,,,,4,,393,61,,55.65,10.01,,610.61,2108.77,3394.65,30.53,,610.61,641.14,-1498.16
2452418,29815,9093,66639,283745,498,22004,4,113,393,39,63.15,76.41,34.38,0,1340.82,2462.85,2979.99,53.63,0,1340.82,1394.45,-1122.03
2452418,29815,15403,66639,283745,498,22004,4,122,393,62,73.1,100.14,2,0,124,4532.2,6208.68,4.96,0,124,128.96,-4408.2
,29815,8181,,,498,,,7,393,36,,,16.52,,594.72,,3130.56,,0,594.72,600.66,-2104.2
2452256,72949,12265,70303,693852,1848,4597,7,101,394,93,64.35,70.14,39.97,0,3717.21,5984.55,6523.02,334.54,0,3717.21,4051.75,-2267.34
2452256,72949,7309,70303,693852,1848,4597,7,198,394,37,23.82,36.44,33.88,676.92,1253.56,881.34,1348.28,11.53,676.92,576.64,588.17,-304.7
2452256,72949,12409,70303,693852,1848,4597,7,207,394,88,66.25,113.95,42.16,0,3710.08,5830,10027.6,296.8,0,3710.08,4006.88,-2119.92
2452256,72949,5569,70303,693852,1848,4597,7,72,394,48,89.42,166.32,19.95,746.92,957.6,4292.16,7983.36,8.42,746.92,210.68,219.1,-4081.48
2452256,72949,9559,70303,693852,1848,4597,7,100,394,14,82.84,150.76,48.24,493.01,675.36,1159.76,2110.64,1.82,493.01,182.35,184.17,-977.41
2452256,72949,16789,70303,693852,1848,4597,7,127,394,19,41.43,59.65,16.1,0,305.9,787.17,1133.35,12.23,0,305.9,318.13,-481.27
2452256,72949,13113,70303,693852,1848,4597,7,83,394,96,78.83,119.03,73.79,0,7083.84,7567.68,11426.88,495.86,0,7083.84,7579.7,-483.84
2452256,72949,133,70303,693852,1848,4597,7,46,394,93,18.26,28.3,1.98,0,184.14,1698.18,2631.9,3.68,0,184.14,187.82,-1514.04
2452256,72949,16393,70303,693852,1848,4597,7,212,394,86,68.93,130.96,61.55,0,5293.3,5927.98,11262.56,105.86,0,5293.3,5399.16,-634.68
2452256,72949,9943,70303,693852,1848,4597,7,90,394,89,66.77,99.48,70.63,0,6286.07,5942.53,8853.72,502.88,0,6286.07,6788.95,343.54
2452256,,553,70303,693852,1848,4597,7,225,394,,,44.19,,0,2651.25,3041.25,3314.25,,0,2651.25,2730.78,
2452256,72949,5489,70303,693852,1848,4597,7,266,394,26,37.6,56.02,17.92,0,465.92,977.6,1456.52,4.65,0,465.92,470.57,-511.68
2452256,72949,15849,70303,693852,1848,4597,7,96,394,89,39.02,53.06,28.65,0,2549.85,3472.78,4722.34,0,0,2549.85,2549.85,-922.93
,,4459,70303,,,4597,,,394,,46.01,64.87,33.08,,,2208.48,3113.76,,254.05,,1347.12,
2452256,72949,13823,70303,693852,1848,4597,7,18,394,78,85.23,150.85,60.34,0,4706.52,6647.94,11766.3,376.52,0,4706.52,5083.04,-1941.42
2452256,72949,9137,70303,693852,1848,4597,7,156,394,91,14.87,29.29,21.38,0,1945.58,1353.17,2665.39,0,0,1945.58,1945.58,592.41
2452453,52743,5317,12834,1843754,3827,13100,8,112,395,51,9.82,16,11.84,0,603.84,500.82,816,54.34,0,603.84,658.18,103.02
2452453,52743,1081,12834,1843754,3827,13100,8,216,395,42,27.84,52.89,45.48,0,1910.16,1169.28,2221.38,133.71,0,1910.16,2043.87,740.88
2452453,52743,14589,12834,1843754,3827,13100,8,237,395,95,50.73,80.66,41.13,0,3907.35,4819.35,7662.7,234.44,0,3907.35,4141.79,-912
2452453,52743,17085,12834,1843754,3827,13100,8,263,395,45,33.07,54.23,48.26,0,2171.7,1488.15,2440.35,43.43,0,2171.7,2215.13,683.55
2452453,52743,12180,12834,1843754,3827,13100,8,106,395,25,49.93,69.4,67.31,0,1682.75,1248.25,1735,16.82,0,1682.75,1699.57,434.5
2452453,52743,888,12834,1843754,3827,13100,8,135,395,91,62.9,98.75,0.98,0,89.18,5723.9,8986.25,4.45,0,89.18,93.63,-5634.72
2452453,52743,10453,12834,1843754,3827,13100,8,266,395,69,73.98,124.28,120.55,0,8317.95,5104.62,8575.32,415.89,0,8317.95,8733.84,3213.33
2452453,52743,8748,12834,1843754,3827,13100,8,98,395,31,14.74,20.63,4.12,0,127.72,456.94,639.53,10.21,0,127.72,137.93,-329.22
2452453,52743,11031,12834,1843754,3827,13100,8,225,395,17,45.59,58.81,35.28,0,599.76,775.03,999.77,41.98,0,599.76,641.74,-175.27
2452453,52743,17922,12834,1843754,3827,13100,8,8,395,89,92.36,139.46,39.04,0,3474.56,8220.04,12411.94,312.71,0,3474.56,3787.27,-4745.48
2452109,33652,5627,69911,517253,595,39984,7,108,396,34,55.82,109.96,52.78,843.42,1794.52,1897.88,3738.64,66.57,843.42,951.1,1017.67,-946.78
2452109,33652,5709,69911,517253,595,39984,7,180,396,28,76.58,135.54,43.37,0,1214.36,2144.24,3795.12,60.71,0,1214.36,1275.07,-929.88
2452109,33652,5381,69911,517253,595,39984,7,47,396,4,36.69,50.63,7.08,0,28.32,146.76,202.52,0.28,0,28.32,28.6,-118.44
2452109,33652,2563,69911,517253,595,39984,7,15,396,41,10.94,17.94,15.6,0,639.6,448.54,735.54,0,0,639.6,639.6,191.06
2452109,33652,4271,69911,517253,595,39984,7,48,396,18,46.51,86.5,22.49,97.15,404.82,837.18,1557,0,97.15,307.67,307.67,-529.51
2452109,33652,14857,69911,517253,595,39984,7,29,396,43,1.58,2.22,0.75,4.51,32.25,67.94,95.46,1.38,4.51,27.74,29.12,-40.2
2452109,33652,10625,69911,517253,595,39984,7,120,396,14,4.18,5.3,0.05,0,0.7,58.52,74.2,0.05,0,0.7,0.75,-57.82
2452109,33652,13997,69911,517253,595,39984,7,18,396,24,97.15,145.72,106.37,0,2552.88,2331.6,3497.28,0,0,2552.88,2552.88,221.28
2452109,33652,263,69911,517253,595,39984,7,128,396,37,22.46,35.03,4.9,19.94,181.3,831.02,1296.11,14.52,19.94,161.36,175.88,-669.66
,,10099,69911,517253,595,39984,7,276,396,,,,,,,,,137.42,,1963.16,2100.58,354.96
2452109,33652,7843,69911,517253,595,39984,7,99,396,12,27.85,37.87,11.73,0,140.76,334.2,454.44,7.03,0,140.76,147.79,-193.44
2452566,43283,17292,42975,464464,5953,7442,4,110,397,56,87.8,131.7,40.82,0,2285.92,4916.8,7375.2,45.71,0,2285.92,2331.63,-2630.88
2452566,43283,402,42975,464464,5953,7442,4,92,397,49,77.68,78.45,19.61,643.79,960.89,3806.32,3844.05,25.36,643.79,317.1,342.46,-3489.22
,43283,11425,42975,,5953,,,,397,66,,,,0,4406.82,,5374.38,,,4406.82,,
2452566,43283,13533,42975,464464,5953,7442,4,199,397,58,74.16,131.26,35.44,0,2055.52,4301.28,7613.08,143.88,0,2055.52,2199.4,-2245.76
2452566,43283,16530,42975,464464,5953,7442,4,43,397,59,78.45,156.11,17.17,0,1013.03,4628.55,9210.49,0,0,1013.03,1013.03,-3615.52
2452566,43283,16224,42975,464464,5953,7442,4,84,397,35,37.29,44.37,33.72,0,1180.2,1305.15,1552.95,70.81,0,1180.2,1251.01,-124.95
2452566,43283,13327,42975,464464,5953,7442,4,67,397,30,15.48,27.09,5.14,20.04,154.2,464.4,812.7,8.04,20.04,134.16,142.2,-330.24
2452566,43283,13591,42975,464464,5953,7442,4,147,397,2,39.81,47.37,11.36,18.85,22.72,79.62,94.74,0.23,18.85,3.87,4.1,-75.75
,43283,258,,464464,,7442,4,,397,,,,7.8,,772.2,472.23,,,231.66,,,68.31
2452566,43283,1503,42975,464464,5953,7442,4,74,397,66,52.62,69.98,45.48,0,3001.68,3472.92,4618.68,60.03,0,3001.68,3061.71,-471.24
2452566,43283,2869,42975,464464,5953,7442,4,186,397,58,54.84,87.19,39.23,0,2275.34,3180.72,5057.02,91.01,0,2275.34,2366.35,-905.38
2452566,43283,465,42975,464464,5953,7442,4,59,397,78,68.38,82.73,43.01,1207.72,3354.78,5333.64,6452.94,128.82,1207.72,2147.06,2275.88,-3186.58
2451532,61929,15824,46188,1506875,5515,23802,2,170,398,90,11.13,12.35,1.35,0,121.5,1001.7,1111.5,1.21,0,121.5,122.71,-880.2
2451532,61929,15818,46188,1506875,5515,23802,2,9,398,15,46.58,78.72,65.33,0,979.95,698.7,1180.8,0,0,979.95,979.95,281.25
2451532,61929,9986,46188,1506875,5515,23802,2,218,398,67,85.76,145.79,99.13,0,6641.71,5745.92,9767.93,199.25,0,6641.71,6840.96,895.79
2451532,61929,16382,,1506875,5515,23802,,222,398,18,,60.45,,,1000.98,,1088.1,,0,1000.98,,
2451532,61929,3961,46188,1506875,5515,23802,2,264,398,72,95.97,144.91,73.9,0,5320.8,6909.84,10433.52,319.24,0,5320.8,5640.04,-1589.04
2451532,,7442,46188,,,23802,,,398,,,154.17,15.41,488.18,,2952.36,,3.32,,66.58,,-2885.78
2451532,61929,10447,,,,23802,2,238,398,,,,,0,707.58,618.66,760.86,35.37,,707.58,,
2451532,61929,4436,46188,1506875,5515,23802,2,294,398,23,80.59,126.52,80.97,595.93,1862.31,1853.57,2909.96,12.66,595.93,1266.38,1279.04,-587.19
2451532,61929,4196,46188,1506875,5515,23802,2,6,398,8,65.54,102.24,0,0,0,524.32,817.92,0,0,0,0,-524.32
2451532,61929,12001,46188,1506875,5515,23802,2,161,398,77,75.81,85.66,21.41,0,1648.57,5837.37,6595.82,131.88,0,1648.57,1780.45,-4188.8
2450945,37892,10714,24949,,,29473,7,,399,12,61.98,,51.56,0,618.72,743.76,966.84,43.31,0,,,-125.04
2450945,37892,16970,24949,1322308,6514,29473,7,167,399,93,25.46,44.3,25.25,0,2348.25,2367.78,4119.9,46.96,0,2348.25,2395.21,-19.53
2450945,37892,10928,24949,1322308,6514,29473,7,107,399,43,92,122.36,29.36,0,1262.48,3956,5261.48,37.87,0,1262.48,1300.35,-2693.52
2450945,37892,2996,24949,1322308,6514,29473,7,164,399,18,99.32,171.82,146.04,446.88,2628.72,1787.76,3092.76,109.09,446.88,2181.84,2290.93,394.08
2450945,37892,13171,24949,1322308,6514,29473,7,267,399,96,19.55,27.56,1.1,0,105.6,1876.8,2645.76,4.22,0,105.6,109.82,-1771.2
2450945,37892,7282,24949,1322308,6514,29473,7,200,399,42,44.15,63.13,37.24,0,1564.08,1854.3,2651.46,46.92,0,1564.08,1611,-290.22
2450945,37892,15337,24949,1322308,6514,29473,7,7,399,98,88.52,173.49,170.02,0,16661.96,8674.96,17002.02,1166.33,0,16661.96,17828.29,7987
2450945,37892,17125,24949,1322308,6514,29473,7,57,399,63,5.07,7.5,3.97,0,250.11,319.41,472.5,22.5,0,250.11,272.61,-69.3
2450945,37892,14780,24949,1322308,6514,29473,7,154,399,79,81.62,110.18,51.78,0,4090.62,6447.98,8704.22,81.81,0,4090.62,4172.43,-2357.36
2450945,37892,17449,24949,1322308,6514,29473,7,73,399,54,34.15,37.9,30.69,0,1657.26,1844.1,2046.6,132.58,0,1657.26,1789.84,-186.84
2450945,37892,12764,24949,1322308,6514,29473,7,2,399,93,46.71,50.44,17.14,462.26,1594.02,4344.03,4690.92,45.27,462.26,1131.76,1177.03,-3212.27
2450945,37892,5936,24949,1322308,6514,29473,7,108,399,23,77.79,134.57,45.75,705,1052.25,1789.17,3095.11,10.41,705,347.25,357.66,-1441.92
2451444,,16948,57408,1722378,,41518,,,400,37,,193.55,,,1360.49,,,51.42,503.38,,,
2451444,33108,10802,57408,1722378,4948,41518,8,263,400,64,75.7,138.53,84.5,0,5408,4844.8,8865.92,108.16,0,5408,5516.16,563.2
2451444,33108,13183,57408,1722378,4948,41518,8,155,400,82,50.65,85.09,30.63,0,2511.66,4153.3,6977.38,0,0,2511.66,2511.66,-1641.64
2451444,,12064,57408,1722378,4948,,,26,400,,26.26,47.79,,41.28,,420.16,,5.77,,96.32,102.09,
2451444,33108,11701,57408,1722378,4948,41518,8,224,400,67,7.7,9.7,9.5,260.96,636.5,515.9,649.9,22.53,260.96,375.54,398.07,-140.36
2451444,33108,4646,57408,1722378,4948,41518,8,240,400,29,49.38,58.76,27.02,0,783.58,1432.02,1704.04,62.68,0,783.58,846.26,-648.44
2451444,33108,15829,57408,1722378,4948,41518,8,294,400,75,55.23,96.65,11.59,0,869.25,4142.25,7248.75,26.07,0,869.25,895.32,-3273
2451444,33108,7039,57408,1722378,4948,41518,8,7,400,100,91.21,123.13,84.95,0,8495,9121,12313,764.55,0,8495,9259.55,-626
2452219,67892,15333,57962,79562,3562,44362,7,5,401,80,89.77,154.4,41.68,0,3334.4,7181.6,12352,200.06,0,3334.4,3534.46,-3847.2
2452219,67892,4833,57962,79562,3562,44362,7,115,401,95,68.04,77.56,58.94,503.93,5599.3,6463.8,7368.2,305.72,503.93,5095.37,5401.09,-1368.43
2452219,67892,10487,57962,79562,3562,44362,7,44,401,61,59.26,62.81,42.08,564.71,2566.88,3614.86,3831.41,80.08,564.71,2002.17,2082.25,-1612.69
2452219,67892,5905,57962,79562,3562,44362,7,191,401,60,78.3,86.91,6.95,0,417,4698,5214.6,12.51,0,417,429.51,-4281
2452219,67892,8955,57962,79562,3562,44362,7,81,401,9,73.44,116.03,54.53,0,490.77,660.96,1044.27,39.26,0,490.77,530.03,-170.19
2452219,67892,15179,57962,79562,3562,44362,7,227,401,24,91.02,148.36,37.09,0,890.16,2184.48,3560.64,62.31,0,890.16,952.47,-1294.32
